text,label,önem derecesi
Kızılcahamam Belediyesi Otobüs Terminali Personel Saygısızlığı Ankara terminalinden yer ayırtmak için aradığımda m*** a*** isimli personel telefonda bağırarak azarlayarak üslupsuz bir şekilde konuşuyor. Böyle bir saygısızlık yapamaz kimse hem de karşısındakinin ne dediğini anlamadan kendine göre yorumlayarak bağıra bağıra konuşuyor. Kesinlikle böyle iletişim becerisinden yoksun insanlara böyle sorumluluklar verilmemeli ve bununda bir karşılığı olmalı bu kişinin yetkili otobüs şoförlerinin başkanı olduğunu öğrendim yazıklar olsun.,Belediye Hizmetleri,3
Kızılcahamam Belediyesi Çok Ayıp Yaptığınız Küçük kaplıcaya gittim ayran ve soda istedim para verdiğim sodayı yarım koyup başka bardakta benim sodayı satıyorlar bir sodayı iki kişiye bölüyor yani orada ihtiyar dişileri olmayan amca bana git belediye ye şikayet et orada bizim dedi. Kocaman belediye benim para verdiğim sodam dan iki Yudum hakkıma girdi,Belediye Hizmetleri,3
Kızılcahamam Belediyesi Kızılcahamam Belediye Terminali Kızılcahamam terminalinde küçük bir kedinin üzerinden otobüs şoförü geçti. Hayvanın çığlıklarına kulak asmayıp yoluna devam etti. Terminal çalışanları da bu duruma kayıtsız kaldı ve yapacak bir şey olmadığını söylediler. Bu durumla ilgili gerekenlerin yapılmasını istiyorum.,Sokak Hayvanları Tehditi,1
"Kızılcahamam Belediyesi Otobüs Terminali Bugün Kızılcahamam terminalinde minibüs şoförü küçük bir kedi yavrusunu ezip geçti ve hayvancağızın o can çekişmesini kimse kaile almadı. Orada çalışanlar da şoförü desteklediler görmemiştir yapacak bir şey yok vs. Kedi orada kaldı, lütfen bu durumla ilgilenin.",Sokak Hayvanları Tehditi,3
Kızılcahamam Belediyesi Kızılcahamam Belediye Terminali Kızılcahamam terminalinde küçük bir kedi yavrusunun otobüs şoförü üzerinden geçti hayvanın bağırma seslerini bile dikkate almadı küçücük kediyi ezip gitti çalışanlar da şoförü koruyor ezdiyse yapacak bir şey yok görmemiştir dedi kedi terminalin önünde yerlerde süründü bu durumla lütfen ilgilenin.,Sokak Hayvanları Tehditi,3
Kızılcahamam Belediyesi Çevre Temizlik Bakım Kızılcahamam Belediyesi sözde sıfır atık Belediyesi olarak seçildi ama nahiyeleri çevresi turistik alanları çok kötü. Örneğin pazar köy mevkii burada insanların piknik alanı olarak kullandığı yer pislikler le dolu buraları kirleten yine bizleriz ama belediye en azından buralara çöp konteyneri olması gerekmektedir. Ne il ne de ilçe belediyemize hiç yakışmayan görüntüler yazık.,Çevre ve Temizlik,1
Kızılcahamam Belediyesi Köpeklerden Rahatsız Oluyoruz Kızılcahamam Otacı mh şıhlar mahallesindeki köpeklerden çok rahatsız oluyoruz. Köpekler en az 20 30 tane yavru köpek var. Bunların buradan acil alınmasını istiyorum. Muhtarımıza söylüyoruz ama hiçbir çözüm bulamıyoruz bir an önce bunların kurdan acil olarak alınmasını istiyoruz.,Sokak Hayvanları Tehditi,3
"Kızılcahamam Belediyesi Kaplıcalardaki Çalışanlar Saygısız Kızılcahamam büyük kaplıcada ki çalışanların hepsi saygısız ve müşterilerle sürekli haksız oldukları halde kavga halindeler. Kavga sebebi olmaya çok müsait bir yer, inşallah sorun çözülür yoksa hem CİMER'e hem de Ankara büyükşehir belediyesine kadar gidilebilir.",Belediye Hizmetleri,2
"Kızılcahamam Belediyesi Arazi Satış İhalesi Kızılcahamam İlçesi Taşlıca Mahallesi halkından K**K**' nin kızıyım. 2021 yılı Kasım ayı içinde ailecek yıllarca yaşadığımız, Taşlıca Mahallesinde bulunan 142/2 parsel olarak ölçüm yapılan arazinin belediye ihalesi ile satılacağı bilgisi Taşlıca Mahallesi muhtarımız tarafından bildirildi. Kızılcahamam Belediyesine aldığım bilgiye istinaden başvuru yaptım. İhale için belirli bir miktar para yatırdım. Benim dışında ihaleye n** K**kızı f** K**e’ inde katıldığını öğrendim. Aralık ayı içinde Kızılcahamam Belediyesi içinde ihale yapıldı. Ben f**K** ve yakınlarının tavır ve davranışlarından rahatsız olduğumdan arada bir husumet olmaması adına ihaleden çekilmek zorunda kaldım. Ancak yıllarca ailemle birlikte yaşadığımız toprakların özellikle babamın demirci ustası olarak emek verdiği iş yeri olarak kullandığı dükkanının da bulunduğu toprakların f** K**tarafından alınmasına çok üzüldüm. Bu nedenle evimiz etrafında 2B kapsamında bulunan yerleri almak için girişimde bulundum. Milli Emlak Genel Müdürlüğü tarafından tayin edilen 2B arazilerin ölçüm ve tespitini yapan Kızılcahamam İlçesinde bulunan kişilere ulaştım. Ölçüm ve tespit yapan kişilere 142/2 parsel olarak tespit edilen arazinin Kızılcahamam Belediyesi tarafından ihale yapılarak satıldığını söylediğimde, o arazinin de 2B kapsamında olduğunu, Belediye ihalesi ile satış yapılmasının mümkün olmadığını, şu an Taşlıca Mahallesine ait hiçbir arazinin satışının yapılmadığı bilgisini verdiler. Almış olduğum bu bilgiden dolayı 142/2 parsel arazi üzerinde yapılan Kızılcahamam Belediyesi İhalesi hakkında tereddütlerim oluştu. Büyükşehir Belediyesi hizmetlerinizden dolayı yaşamış olduğum güven ve memnuniyet esasına dayanarak özellikle de şeffaf belediyecilik hizmetinizden dolayı bu dilekçeyi yazmak istedim. Ailemizle yıllarca yaşadığım, çocukluğumu geçirdiğim topraklar ile ilgili, Kızılcahamam Belediyesi tarafından yapılan 142/2 parsel numaralı arazi ihalesinin geçerliliğinin araştırılması, arazinin durumunun incelenmesi ve tarafıma bilgi verilmesi hususunu; n**t g** t. C. Kimlik no:1713**002 Adres: Etlik Mahallesi. Ayvalı Caddesi. Nur Apt. No: 70/1 Keçiören/Ankara İletişim: 0505572**-0505572**",Belediye Hizmetleri,2
Kızılcahamam Belediyesi Memnuniyetsizlik Ve Saygısızlık Belediyenin pansiyon evleri için aradık hafta sonu 4 kız kuzen olarak konaklama yapmak için ve çalışan o kadar saygısızca sadece aile alınıyor arkadaş kabul edemiyoruz olarak yanıt verdi. Bu nasıl bir olay acaba yasak bir durum mu erkek yok 4 kız kuzen yani böyle bir şey olabilir mi,Belediye Hizmetleri,3
Kızılcahamam Belediyesi Halk Otobüsü Saygısızlığı Bugün sabah Ankara'dan Kızılcahamam gelen sabah 8.30 aracı 06 ***1 plakalı araç şoförü aşırı terbiyesiz sağlık ürünleri sattığımızı acil hastamız var 30 saniye beklermişim. Hasta bezim gelecek dedim. 30 saniye sonra bezlerim geldi. İ almak için aşağıya indim. Kapıyı kapattı bastı ve gitti. Ben arkadan başka bir araçla yetiştim. Ama sen benim önümü kesemezsin gibi sözlere maruz kaldım. Bu durumu gerekli her yere bildireceğim.,Ulaşım ve Trafik,3
"Kızılcahamam Belediyesi Yanlış Bilgi Verilmesi Ankara Kızılcahamam arası olan özel minibüslerdeki, özellikle Etlik garajlardaki çalışanlar müşteri kaçırmamak için insanlara yalan uyduruyorlar, ö**** y**** adlı şahıs bize otobüsün 5 dakika sonra geleceğini söyleyip yer ayırtmamıza rağmen, Atatürk kültür merkezindeki bütün yolcuları 1 saat 15 dakika bekletti.",Ulaşım ve Trafik,1
Kızılcahamam Belediyesi Yolumuzun Tamir Ve Bakımı! Sayın başkanım mahkeme ağacın Mahallesi no 150/1 de oturmaktayım ASKİ su borusu döşemek için kazı yaptı ama yolumuzu öyle yarım bıraktı zor şer kilit taşı döşendi. Onunda bozup gittiler iki araç yan yana geçemiyor.,Altyapı ve İmar,3
Kızılcahamam Belediyesi Büyük Kaplıca Kızılcahamam Şikayet Kızılcahamam büyük kaplıca belediye tesisine gittik hiçbir hijyen kuralına uyulmuyor hiçbir çalışanda maske yok ve giriş çıkışlarda arada havalandırma ve zaman dilimi koymuyorlar biri çıkıyor. Biri giriyor ve jakuzileri çalıştırılmıyor su devir edemediğinden başkasından kalan pis suya giriyorsunuz hijyen maske yok,Sağlık ve Hijyen,3
"Kızılcahamam Belediyesi Çalışmadığı Gibi İlgisiz Kızılcahamam Belediyesi çalışmıyor. Pazar nahiyesi girişinde bir adam boyu kangal kopekleri ya da çoban köpeği başıboş bırakılmış vaziyette. Zabıtayı arıyorsunuz belediyeyi arıyorsunuz veterineri arayın diyorlar. E kardeşim sen orada ne iş yapıyorsun ben arayıp ilgileneceksem. Çay kahve içmeye mi geldin, hizmet etmeye geldin. Denetleme yapmadığın gibi ilgisizsin de. Soğuk su milli parkında onca hayvan orada bakımsız aşısız bazıları da uyuz olmuş.",Belediye Hizmetleri,1
Polatlı Belediyesi Kopek Sorununu Çözmeli Polatlı Belediyesi'ne yazmamıza rağmen hala gelip köpekleri almıyorlar. Karanlıkta evimizin önünde havlıyorlar eve girip çıkmakta çöp atmakta zorlanıyoruz korkuyoruz.  Fotoğraf ekte. Bunun gibi 2-3 tane daha geliyor 5'li bazen 7'li grup şeklinde geziyorlar. Adres İ**Mahallesi k**mahmut Cad no**,Sokak Hayvanları Tehditi,1
Polatlı Belediyesi 203 Numaralı Dolmuşun Geç Gelmesi 203 numaralı dolmuş tam 45 dakika geç geldi. Çocuğum bu yağmurda titreyerek eve döndü dersini de kaçırdı. Hafta sonları dolmuş saatleri hep değişiyor. 15 dakikada bir gelmesi gereken dolmuş nasıl 45 dakika gecikir. Çocuklar dershaneye gidiyor her hafta gecikiyorlar. Bugün de yağmurda 45 dakika bekledi. Hasta olacak. Daha özenli davranılması gerekir.,Ulaşım ve Trafik,3
"Polatlı Belediyesi Otobüs Şoförlerini Şikayette Bulunuyorum Polatlı belediye otobüslerinden şikayetçiyim. Motorumla Polatlı i̇nönü Caddesi üzerinde seyahat ederken önüme kırdı, korna çalmama rağmen durmadı. Kazaya neden oluyordu. İlgili yerlere söylenmesini istiyorum. Caddedeki esnaflara sorulabilir.",Ulaşım ve Trafik,3
Polatlı Belediyesi Kaldırımsız Kamyonlu Bir Yol Ve Yüzlerce Öğrenci Polatlı Belediyesi lütfen sentepe Mahallesi şehit Alparslan Sarıkaya Cad üzerindeki yola güzel bir kaldırım yapın ya da kaldırım yapmadan yol kenarına yürüyebileceğimiz bir alan açın. 1200 öğrencilik bir okulun gidiş geliş güzergahı. Her gün bir çok öğrenci oradan geçiyor ama kaldırım yok. Araçlar kamyonlar peşi sıra gidiyorlar. Geçecek yer yok. Bir kaza bela yaşanmadan gerekli önlemleri alalım lütfen yoksa pişman olacağımız şeyler olabilir.,Altyapı ve İmar,3
Polatlı Belediyesi Polatlı Sivri Köyünde Telefon Çekmiyor Ailem Polatlı Sivri Köyüne yerleştiğinde telefon çekmiyor. Ne zaman arasak kapalı diyorlar ve bu durum bizi endişelendiriyor. Başlarına bir şey gelse bize ulaşamayacaklar. Polatlı Belediyesinden yardım istiyoruz. Verici istiyoruz. Lütfen bu konuda yardımcı olunuz GSM.,Ulaşım ve Trafik,3
"Polatlı Belediyesi Telefonlar Çekmiyor GSM Polatlı Sivri köyüne verici istiyoruz. Telefonlar çekmiyor, mağduruz. Sevdiklerimize ulaşamıyorum, sürekli kapalı diyor. Aileme ulaşamıyorum. Polatlı belediyesinden verici istiyoruz. Ailem Polatlı Sivri köyüne yerleşti, bize yardımcı olunuz. Korkuyoruz, bir şey gelse başlarına, bize nasıl ulaşacaklar?",Ulaşım ve Trafik,3
"Polatlı Belediyesi GSM Çekmiyor Verici İstiyoruz Polatlı Belediyesi Sivri Köyü Babamlar Köye yerleşti. Telefonlar çekmiyor, annem rahatsızlandı telefon çekmediğinden bize ulaşamamış. Polatlı Belediyesinden yardım istiyorum. Verici istiyoruz. Lütfen bu konuda yardımcı olunuz. Sivri Köyü bu konuda şikayetçi.",Ulaşım ve Trafik,3
"Polatlı Belediyesi Zabıta Amirliği İşini Yapmıyor Gülveren çöplük içinde kapımızın önünde soğan temizleniyor, o kadar aramanıza rağmen her seferinde ekip gönderiyoruz deyip yalan söyleyerek bu işler düzelmez. Görevinizi yapmayacaksanız o koltuklarda oturmayın.",Belediye Hizmetleri,1
"Polatlı Belediyesi Sokak Temizlensin, Koltuklar Arabalar Kaldırılsın Ankara Polatlı Cumhuriyet Mah Eti Cad özlem sokak sokaktaki koltuklardan, suriyelilerin çöp arabalarından, sürekli sokakta odun kırmalarından, sokakta oturmalarından sokağı kirletmelerinden bıktık. Pislikten gürültüden yaşamak mümkün değil. Her akşam temizlik yapılsa da yine sabah aynı pislik devam ediyor.",Çevre ve Temizlik,1
"Polatlı Belediyesi Devlet Kreşi Ücret Şikayeti Merhaba, biz Malatya'dan Polatlı'ya depremden dolayı yerleştik ve geldiğimiz zaman çocuğu devletin kreşi var gönderebilirsiniz denmişti. Biz de iki hafta önce kızımızı kreşe gönderme kararı aldık, yalnız belediyeye gittim ve kızımın kaydını aldılar. Ama ücret olarak 3.5 TL aylık denildi. Devletin kreşinde bu ücret neden alınıyor, ben anlamış değilim. Özel bir kreş oldu artık devletin kreşi? Polatlı Belediyesi konu hakkında görüşüp bize dönüş yapılacaktı, lakin iki hafta geçti. Kimse dönüş yapmadı. Çevreme sorduğumda devletin kreşleri ücret almıyor deniliyor. 3.5 TL az bir meblağ değil şu dönemde. Gerçekten bu duruma bir çözüm için illa şikayet mi etmek lazım acaba? Ki bu saatten sonra asla göndermem. Ama bizler de kolaylıkla para kazanmıyoruz.",Belediye Hizmetleri,3
Polatlı Belediyesi ASKİ Su Kesintisi Ankara Polatlı Esentepe Mahallesi binbaşı Ali Niyazi caddesinde sürekli su kesintisi oluyor. Yaz ayında bu sıcaklarda su kesilmesi nedir ya her gün sularımız yok Yenidoğan çocuğum var çok mağdur kalıyoruz. Artık bir gün değil iki gün değil her gün olmaya sabah geliyor öğlen gidiyor ne olduğu belli değil.,ASKİ,3
Polatlı Belediyesi Bekir Pehlivan Parkı Tuvaletleri Pislik İçinde! Bekir Pehlivan parkından yazıyorum şu an. Buranın yetkilisi yok mu tuvaletleri parkı pislik götürüyor. Hafta sonu bir keyfimiz var. Yetkili arkadaş ya işini doğru yapsın ya da boşuna para almasın. İlgililere duyurulur. İki alyans karşısı üçpınar mesire alanı fotoğrafları da paylaşıyorum şimdi.,Çevre ve Temizlik,1
Polatlı Belediyesi 215 Numaralı Hat Geç Gelme Sorunu 215 numaralı dolmuş hattı ile sürekli geç gelme 20.00 gelmesi gerekirken 20.40 da geldi. Niye geç geldiniz diye sorduğum zaman hem zemin geçitte yol kapalıydı diye cevap verdi. Sürekli 215 bu hatta geç gelme sorunu yaşıyoruz. Müşteri durumuna göre hareket ediyorlar.,Ulaşım ve Trafik,2
Polatlı Belediyesi Polatlı 65 Yaş Üstü İçin Kart Basamadık Bozukmuş Polatlı Beypazarı otobüsünde 65 yaş üstü kart basamadık annem için 80 ödedik bize makinenin bozuk olduğunu söylediler Ankara büyük şehir haber verdik daha yollamadılar yeni makineyi dediler o zaman kart basmayalım hiç olur mu böyle bir şey gidiş dönüş para verdik zaten ayakta da yolcu alıyorlar zaten.,Ulaşım ve Trafik,3
"Polatlı Belediyesi Yaz Spor Okulları Servis Sorunu Yaz spor okullarının servis saatleri her zaman değişiyor ya geç kalıyor ya da futbolunkinden erken gelip beklemiyor ulaşabileceğimiz bir numara da yok geçen gün küçücük çocukları başka yerde indirmişler aynı yere giden futbol servisi tekvando öğrencilerini almıyor ne akla hizmetse, başka öğrencileri aldığı söyleniyor. İnisiyatiflerine kaldıysak yandık yani",Ulaşım ve Trafik,2
Polatlı Belediyesi Polatlı Esentepe De Ankara Polatlı Esentepe Mahallesi ilaçlama yok böyle bir şey olur mu maf olduk. Sivrisinek sineklerden çöpler zaten binaların dibinde zaten kokuları yetti neden düzgünce ilaçlama yapılmıyor. İnsanlar zor durumda kalıyor. Lütfen ilgilenilsin bu kadar zor olmamalı,Çevre ve Temizlik,3
Polatlı Belediyesi 202 Dolmuş Hattı 19 Haziran 2023 pazartesi günü aşırı yağmurlu bir sabah 202 hattına bağlı saat 06:30 dolmuşu gelmedi. 25 dakika dolmuş durağında bekledim. Her gün trenle seyahat eden bir insanım ve sayesinde geç kaldım. Daha sonra 51 geçe 45 geçe dolmuşu geldi ancak trenim 07:00'da kalktığı için ve istasyona varmak 20 dakika sürdüğü için maalesef iş günüm çöp oldu. Kışın aynı problemi defalarca yaşadım. Artık denetleme nasıl oluyorsa bir an önce yapılmalı.,Ulaşım ve Trafik,3
Polatlı Belediyesi Kopek Sorununu Çözmeli Polatlı Belediyesi'ne yazmamıza rağmen hala gelip köpekleri almıyorlar. Karanlıkta evimizin önünde havlıyorlar eve girip çıkmakta çöp atmakta zorlanıyoruz korkuyoruz.  Fotoğraf ekte. Bunun gibi 2-3 tane daha geliyor 5'li bazen 7'li grup şeklinde geziyorlar. Adres İ**Mahallesi k**mahmut Cad no**,Sokak Hayvanları Tehditi,1
Polatlı Belediyesi Koyun Sürülerinin Mahalle Ortasında Olması İstiklal mahallesinde koyun sürüleri geziyor ama ilgilenen yok. Zabıtaya defalarca söylememize rağmen çözüm bulunamadı. Kokudan sinekten geçilmiyor. Bu sle zabıta çözüm bulmayacaksa kim bulacak. Şimdi bile çoban yolun ortasına koyunları yatırdı. Araçlar zor geçiyor.,Altyapı ve İmar,2
Polatlı Belediyesi 203 Numaralı Dolmuşun Geç Gelmesi 203 numaralı dolmuş tam 45 dakika geç geldi. Çocuğum bu yağmurda titreyerek eve döndü dersini de kaçırdı. Hafta sonları dolmuş saatleri hep değişiyor. 15 dakikada bir gelmesi gereken dolmuş nasıl 45 dakika gecikir. Çocuklar dershaneye gidiyor her hafta gecikiyorlar. Bugün de yağmurda 45 dakika bekledi. Hasta olacak. Daha özenli davranılması gerekir.,Ulaşım ve Trafik,3
Polatlı Belediyesi Kaldırımsız Kamyonlu Bir Yol Ve Yüzlerce Öğrenci Polatlı Belediyesi lütfen sentepe Mahallesi şehit Alparslan Sarıkaya Cad üzerindeki yola güzel bir kaldırım yapın ya da kaldırım yapmadan yol kenarına yürüyebileceğimiz bir alan açın. 1200 öğrencilik bir okulun gidiş geliş güzergahı. Her gün bir çok öğrenci oradan geçiyor ama kaldırım yok. Araçlar kamyonlar peşi sıra gidiyorlar. Geçecek yer yok. Bir kaza bela yaşanmadan gerekli önlemleri alalım lütfen yoksa pişman olacağımız şeyler olabilir.,Altyapı ve İmar,3
